frame,tracker_id,class_name,x_canon,y_canon,jugador,velocidad_10a,distancia_pelota_10a
473,5,robot,31.375,191.25,10a,40.311288741492746,10.677809934626108
474,5,robot,30.0,191.25,10a,40.281043928875526,13.590552784931155
475,5,robot,28.875,191.125,10a,39.950750931615794,16.313816996644285
476,5,robot,28.125,191.125,10a,38.88605148379043,18.09437067156523
477,5,robot,27.5,190.875,10a,37.414068209698875,19.66000063580874
478,5,robot,26.875,190.25,10a,36.03210374096966,21.030112339214927
479,5,robot,26.375,189.5,10a,34.77157603560701,22.75034340400162
480,5,robot,25.75,188.75,10a,33.354160160315836,23.860270325375613
481,5,robot,25.25,188.75,10a,31.97068970166268,22.262636860893185
482,5,robot,24.625,187.625,10a,31.250000000000004,20.425550788167257
483,5,robot,24.125,186.25,10a,30.135112410608325,18.29361227314059
484,5,robot,23.375,185.625,10a,29.75315109362368,16.14872285971866
485,5,robot,23.0,185.0,10a,28.412145290350743,13.978778558944269
486,5,robot,22.75,184.25,10a,27.189152248645048,
487,5,robot,22.625,183.875,10a,25.458299236201935,12.156531166414208
488,5,robot,22.625,184.0,10a,22.726636354727024,12.854960132182441
489,5,robot,22.75,184.875,10a,19.308353114649627,14.279574573494829
490,5,robot,23.0,185.75,10a,15.925608308632986,16.98390782476165
491,5,robot,23.25,186.75,10a,13.100572506573902,19.091883092036785
492,5,robot,23.75,187.625,10a,9.924716620639604,20.78047460959446
493,5,robot,24.0,188.25,10a,7.00446286306095,20.348525745124633
494,5,robot,24.625,189.125,10a,3.5794552658190883,18.298309348133778
495,5,robot,25.125,190.5,10a,3.7165171868296265,15.293483089211561
496,5,robot,25.5,191.25,10a,5.024937810560445,12.053267191927672
497,5,robot,25.875,192.0,10a,9.100137361600648,
498,5,robot,26.25,192.375,10a,12.96630247988994,
499,5,robot,26.375,192.125,10a,14.317821063276353,
500,5,robot,26.375,192.125,10a,15.767847031221478,
501,5,robot,26.0,193.125,10a,18.90271144571593,
502,5,robot,25.5,194.5,10a,22.014199962751317,
503,5,robot,24.875,195.0,10a,22.45551157288562,10.957303500405564
504,5,robot,24.125,194.875,10a,20.18817723322242,12.539936203984453
505,5,robot,22.875,194.375,10a,17.251811499086116,11.95041840271712
506,5,robot,22.0,193.375,10a,13.4837865601618,11.18383319796929
507,5,robot,21.0,191.75,10a,9.91526600752597,11.502717070327341
508,5,robot,20.5,188.0,10a,7.0178344238090995,9.634735336271568
509,5,robot,19.75,184.25,10a,13.788582233137676,
510,5,robot,19.25,181.0,10a,22.339706802015105,
612,9,robot,48.25,2.0,10a,49.29633610089751,59.93811913131743
613,9,robot,49.375,4.0,10a,48.999066487504116,59.75810614468969
614,9,robot,49.75,7.0,10a,48.32550292797455,60.2105680092789
615,9,robot,51.0,9.375,10a,47.69007109900717,60.2105680092789
616,9,robot,51.75,11.875,10a,47.076036645579514,60.11889262120519
617,9,robot,52.625,13.875,10a,46.86635993499792,60.604506845613386
618,9,robot,53.5,16.375,10a,46.63248427504806,60.30041977465829
619,9,robot,53.875,21.25,10a,45.55694474801925,60.33202404196299
620,9,robot,54.625,24.625,10a,44.73114730021022,60.785611990009606
621,9,robot,55.125,27.625,10a,43.92413747421508,60.604506845613386
622,9,robot,56.875,31.125,10a,42.91960389347126,60.90694746906957
623,9,robot,57.0,33.0,10a,42.09846182769658,62.5685873661856
624,9,robot,61.25,38.5,10a,40.074369080792074,
625,9,robot,63.5,42.0,10a,38.489436468711176,
626,9,robot,65.5,45.375,10a,37.05882260240971,
627,9,robot,66.625,45.625,10a,94.67378200959334,
628,9,robot,69.25,52.375,10a,104.59744260736015,55.95366386573805
629,9,robot,71.125,55.875,10a,106.68938560138024,
630,9,robot,72.5,54.875,10a,100.64790112068906,40.253105470261545
631,9,robot,73.0,57.0,10a,99.75626546738806,
632,9,robot,75.375,60.0,10a,102.86064602169286,
633,9,robot,76.25,62.25,10a,102.4124626205229,
634,9,robot,77.625,63.75,10a,97.37171047075223,45.27761588246448
635,9,robot,78.875,66.25,10a,96.34735336271568,
636,9,robot,80.75,67.625,10a,95.00822332829932,
637,9,robot,81.125,68.75,10a,89.52548519835008,40.3424791627882
638,9,robot,81.875,69.625,10a,88.54730374212419,40.458698075939125
639,9,robot,82.375,70.25,10a,76.2713084980191,
640,9,robot,83.625,71.125,10a,70.80342505839671,35.77381199984145
641,9,robot,85.0,71.5,10a,65.20017254578396,32.058783897708906
642,9,robot,85.25,71.625,10a,63.96532263656614,27.80091050667226
643,9,robot,85.875,71.625,10a,50.87054648812022,23.90083680543424
644,9,robot,86.5,72.0,10a,44.56035233253884,20.330088538911973
645,9,robot,86.875,72.625,10a,45.681642921418664,17.511157157652374
646,9,robot,87.0,73.0,10a,42.5205832509386,16.167579441586177
647,9,robot,87.25,73.25,10a,35.585284880129876,14.713938969562161
648,9,robot,87.25,74.0,10a,32.190837205639745,13.400093283257396
649,9,robot,87.25,73.875,10a,27.93966714189702,12.25573845184369
650,9,robot,87.125,73.375,10a,21.801662780622948,11.766610599488708
651,9,robot,87.125,73.125,10a,16.83931411904891,7.48853290037508
652,9,robot,86.75,73.125,10a,14.252192813739224,11.427078585535325
653,9,robot,86.75,73.0,10a,11.858541225631422,9.291292967074066
654,9,robot,86.375,73.375,10a,10.151970252123476,10.420082773183713
655,9,robot,86.25,73.5,10a,7.079901129253148,
656,9,robot,88.625,77.25,10a,13.594576124322524,19.37862869245396
657,9,robot,88.5,77.125,10a,12.776932339180638,
658,9,robot,88.625,77.0,10a,12.075284675733322,25.422984187541793
659,9,robot,88.5,76.875,10a,10.538619454178995,26.98379143115363
660,9,robot,88.625,77.125,10a,9.656603957913983,29.016428536262005
661,9,robot,88.5,77.125,10a,8.77852493303972,31.049355870935553
662,9,robot,88.625,77.25,10a,8.459462157844316,41.35233518194589
663,9,robot,88.625,77.125,10a,6.8282501418738315,57.4796159520921
664,9,robot,88.75,77.375,10a,7.6157731058639095,49.18857209759194
665,9,robot,88.75,77.75,10a,9.334077351297235,50.80554226656773
666,9,robot,88.625,77.75,10a,9.724325169388361,121.86320455740527
667,9,robot,88.625,78.0,10a,10.44629120788809,121.14415483216679
668,9,robot,88.625,78.0,10a,10.680004681646913,101.67303600266887
669,9,robot,88.625,78.25,10a,10.738365797457265,9.004339231726002
670,9,robot,88.625,78.375,10a,10.845505981741931,8.923284148787374
671,9,robot,88.5,78.875,10a,3.2596012026013246,9.045889950690313
672,9,robot,88.375,79.0,10a,3.7583240945932266,9.045889950690313
673,9,robot,88.25,79.25,10a,4.562071897723665,9.045889950690313
674,9,robot,88.25,79.5,10a,5.273755777432247,98.32575006070384
675,9,robot,88.125,79.5,10a,4.8541219597369,104.33150291259108
676,9,robot,88.125,79.75,10a,5.303300858899107,114.38101077101915
677,9,robot,88.0,79.875,10a,5.3967582862307255,121.3369533571698
678,9,robot,87.875,80.125,10a,6.18465843842649,118.49400037554643
679,9,robot,88.0,80.25,10a,5.942432162002357,114.14423441418317
680,9,robot,88.0,80.25,10a,5.220153254455275,115.43450523998446
681,9,robot,88.125,80.375,10a,5.344389581607987,122.14751583638531
682,9,robot,88.25,80.5,10a,5.055937104039171,124.8737487424799
683,9,robot,88.25,80.375,10a,4.808846015417836,124.8987715111722
684,9,robot,88.25,80.625,10a,4.808846015417836,231.30137942736096
685,9,robot,88.25,80.625,10a,4.562071897723665,
686,9,robot,88.25,80.625,10a,3.5355339059327378,
687,9,robot,88.25,80.625,10a,3.2596012026013246,
688,9,robot,88.375,80.5,10a,2.5124689052802225,
689,9,robot,88.25,80.5,10a,2.0,32.82577112574813
690,9,robot,88.25,80.75,10a,2.5124689052802225,
691,9,robot,88.25,80.5,10a,1.5206906325745548,
692,9,robot,88.25,80.375,10a,1.118033988749895,
693,9,robot,88.25,80.375,10a,0.9013878188659973,
694,9,robot,88.125,80.25,10a,0.25,
695,9,robot,88.125,80.375,10a,0.3535533905932738,
696,9,robot,88.125,80.375,10a,0.0,
697,9,robot,88.125,80.375,10a,0.3535533905932738,
698,9,robot,88.125,80.375,10a,0.25,
699,9,robot,88.125,80.375,10a,0.5590169943749475,
700,9,robot,88.125,80.25,10a,0.7905694150420949,
701,9,robot,88.125,80.25,10a,0.7905694150420949,
702,9,robot,88.125,80.25,10a,0.7905694150420949,
703,9,robot,88.125,80.25,10a,0.7071067811865476,
704,9,robot,88.125,80.25,10a,0.5590169943749475,
705,9,robot,88.125,80.25,10a,1.0307764064044151,57.52526618799777
706,9,robot,88.125,80.25,10a,0.5590169943749475,45.27088606378276
707,9,robot,88.125,80.25,10a,0.3535533905932738,41.761600184858814
708,9,robot,88.125,80.25,10a,0.3535533905932738,40.50077159758811
709,9,robot,88.125,80.25,10a,0.0,39.50079113131786
710,9,robot,88.125,80.25,10a,0.25,38.87520096411078
711,9,robot,88.125,80.25,10a,0.25,38.500202921543156
712,9,robot,88.25,80.25,10a,0.3535533905932738,38.25510586836743
713,9,robot,88.25,80.25,10a,0.3535533905932738,38.00328933131973
714,9,robot,88.375,80.25,10a,0.5590169943749475,37.26027542839693
715,9,robot,88.375,80.25,10a,0.5,35.87521776937389
716,9,robot,88.25,80.375,10a,0.3535533905932738,35.00200887092054
717,9,robot,88.25,80.375,10a,0.3535533905932738,35.005579912351116
718,9,robot,88.25,80.375,10a,0.3535533905932738,35.12855853860218
719,9,robot,88.25,80.375,10a,0.3535533905932738,35.25199462441806
720,9,robot,88.375,80.25,10a,0.5,35.25554034474582
721,9,robot,88.375,80.25,10a,0.5,35.38052077061614
722,9,robot,88.25,80.375,10a,0.3535533905932738,35.13300620499191
723,9,robot,88.25,80.375,10a,0.3535533905932738,34.883063583922784
724,9,robot,88.25,80.375,10a,0.3535533905932738,34.88597497562595
725,9,robot,88.25,80.375,10a,0.3535533905932738,35.008034792030244
726,9,robot,88.25,80.375,10a,0.3535533905932738,35.005579912351116
727,9,robot,88.25,80.375,10a,0.25,34.75562004913738
728,9,robot,88.25,80.25,10a,0.0,34.87858404522753
729,9,robot,88.25,80.25,10a,0.25,
730,9,robot,88.25,80.375,10a,0.3535533905932738,35.38052077061614
731,9,robot,88.25,80.375,10a,0.0,35.25554034474582
732,9,robot,88.25,80.25,10a,0.25,35.25554034474582
733,9,robot,88.25,80.375,10a,0.0,35.13056005816019
734,9,robot,88.125,80.375,10a,0.25,35.13056005816019
735,9,robot,88.25,80.375,10a,0.3535533905932738,34.88059990883184
736,9,robot,88.125,80.375,10a,0.5590169943749475,35.00357124637428
737,9,robot,88.125,80.375,10a,0.25,35.00357124637428
738,9,robot,88.125,80.375,10a,0.25,35.25554034474582
739,9,robot,88.125,80.375,10a,0.25,35.13056005816019
740,9,robot,88.125,80.375,10a,0.25,35.25199462441806
741,9,robot,88.125,80.375,10a,0.25,35.37853339244011
742,9,robot,88.25,80.375,10a,0.0,35.37853339244011
743,9,robot,88.125,80.25,10a,0.25,35.12855853860218
744,9,robot,88.125,80.25,10a,0.25,35.12855853860218
745,9,robot,88.125,80.375,10a,0.25,35.12855853860218
746,9,robot,88.125,80.375,10a,0.25,35.12855853860218
747,9,robot,88.125,80.375,10a,0.3535533905932738,35.13056005816019
748,9,robot,88.125,80.375,10a,0.25,35.13056005816019
749,9,robot,88.125,80.375,10a,0.0,35.25354592094248
750,9,robot,88.25,80.375,10a,0.0,35.12855853860218
751,9,robot,88.125,80.25,10a,0.25,35.25199462441806
752,9,robot,88.125,80.375,10a,0.0,35.00200887092054
753,9,robot,88.125,80.375,10a,0.0,34.75359693614461
754,9,robot,88.125,80.375,10a,0.0,35.12855853860218
755,9,robot,88.125,80.375,10a,0.0,35.12855853860218
756,9,robot,88.25,80.5,10a,0.3535533905932738,35.12855853860218
757,9,robot,88.125,80.5,10a,0.3535533905932738,35.13056005816019
758,9,robot,88.25,80.375,10a,0.3535533905932738,34.87858404522753
759,9,robot,88.125,80.375,10a,0.25,35.00200887092054
760,9,robot,88.125,80.375,10a,0.0,34.75359693614461
761,9,robot,88.125,80.375,10a,0.0,35.13056005816019
762,9,robot,88.125,80.375,10a,0.0,35.13056005816019
763,9,robot,88.125,80.375,10a,0.0,35.13056005816019
764,9,robot,88.125,80.375,10a,0.0,35.25354592094248
765,9,robot,88.125,80.375,10a,0.25,35.25354592094248
766,9,robot,88.125,80.375,10a,0.25,35.12700172232182
767,9,robot,88.125,80.375,10a,0.0,35.25554034474582
768,9,robot,88.125,80.25,10a,0.25,34.88059990883184
769,9,robot,88.125,80.25,10a,0.25,35.13056005816019
770,9,robot,88.125,80.25,10a,0.25,35.13056005816019
771,9,robot,88.125,80.25,10a,0.5590169943749475,35.00357124637428
772,9,robot,88.125,80.25,10a,0.5,35.13056005816019
773,9,robot,88.125,80.25,10a,0.3535533905932738,35.00357124637428
774,9,robot,88.125,80.25,10a,0.25,35.00357124637428
775,9,robot,88.125,80.25,10a,0.25,34.87858404522753
776,9,robot,88.125,80.25,10a,0.25,35.00357124637428
777,9,robot,88.125,80.25,10a,0.25,35.25354592094248
778,9,robot,88.25,80.25,10a,0.3535533905932738,35.13056005816019
779,9,robot,88.375,80.25,10a,0.5590169943749475,35.00357124637428
780,9,robot,88.375,80.25,10a,0.5590169943749475,35.13056005816019
781,9,robot,88.25,80.25,10a,0.3535533905932738,35.13056005816019
782,9,robot,88.25,80.25,10a,0.3535533905932738,35.25354592094248
783,9,robot,88.25,80.25,10a,0.25,35.25354592094248
784,9,robot,88.25,80.25,10a,0.25,35.13056005816019
785,9,robot,88.25,80.25,10a,0.25,35.12855853860218
786,9,robot,88.25,80.125,10a,0.3535533905932738,35.00357124637428
787,9,robot,88.25,80.125,10a,0.3535533905932738,35.00357124637428
788,9,robot,88.25,80.125,10a,0.3535533905932738,35.25354592094248
789,9,robot,88.25,80.125,10a,0.3535533905932738,35.25554034474582
790,9,robot,88.375,80.25,10a,0.5,35.13056005816019
791,9,robot,88.25,80.25,10a,0.25,35.005579912351116
792,9,robot,88.25,80.125,10a,0.3535533905932738,35.005579912351116
793,9,robot,88.25,80.125,10a,0.25,
794,9,robot,88.25,80.125,10a,0.3535533905932738,35.005579912351116
795,9,robot,88.25,80.25,10a,0.25,29.776248924268483
796,9,robot,88.125,80.25,10a,0.25,24.97905372507133
797,9,robot,88.125,80.25,10a,0.25,21.10094784600919
798,9,robot,88.125,80.25,10a,0.25,17.269916039170543
799,9,robot,88.125,80.125,10a,0.3535533905932738,12.482487732819928
800,9,robot,88.25,80.125,10a,0.25,12.732831578246843
801,9,robot,88.125,80.125,10a,0.25,15.203823532256614
802,9,robot,88.125,80.125,10a,0.25,18.955540087267362
803,9,robot,88.125,80.125,10a,0.25,
804,9,robot,88.25,80.125,10a,0.0,21.720166320726
805,9,robot,88.125,80.125,10a,0.5590169943749475,22.70049558930377
806,9,robot,88.125,80.25,10a,0.25,23.891028650939248
807,9,robot,88.125,80.25,10a,0.3535533905932738,24.77208610513051
808,9,robot,88.125,80.125,10a,0.25,25.442336763748727
809,9,robot,88.125,80.125,10a,0.25,25.379617806420963
810,9,robot,88.125,80.125,10a,0.3535533905932738,23.117228423840086
811,9,robot,88.125,80.125,10a,0.25,
812,9,robot,88.125,80.25,10a,0.0,
813,9,robot,88.125,80.125,10a,0.25,
814,9,robot,88.125,80.25,10a,0.25,91.79120328223179
815,9,robot,88.125,80.125,10a,0.25,
816,9,robot,88.125,80.125,10a,0.0,
817,9,robot,88.0,80.25,10a,0.3535533905932738,
818,9,robot,88.0,80.125,10a,0.25,
819,9,robot,88.0,80.25,10a,0.5590169943749475,
820,9,robot,88.0,80.25,10a,0.3535533905932738,
821,9,robot,88.0,80.125,10a,0.3535533905932738,
822,9,robot,88.0,80.125,10a,0.3535533905932738,
823,9,robot,88.0,80.125,10a,0.25,
824,9,robot,88.0,80.125,10a,0.25,
825,9,robot,88.0,80.0,10a,0.3535533905932738,
826,9,robot,88.125,80.0,10a,0.25,
827,9,robot,88.125,79.75,10a,1.0,
828,9,robot,88.125,79.625,10a,1.0,
829,9,robot,88.125,79.375,10a,1.75,103.10984737162596
830,9,robot,88.25,79.125,10a,2.0155644370746373,
831,9,robot,88.375,79.0,10a,2.3048861143232218,
832,9,robot,88.25,78.75,10a,3.0413812651491097,
833,9,robot,88.375,78.75,10a,2.850438562747845,
834,9,robot,88.25,78.75,10a,3.0413812651491097,
835,9,robot,88.25,78.625,10a,3.2882366094914763,
836,9,robot,88.125,78.75,10a,2.7613402542968153,
837,9,robot,88.125,79.0,10a,2.2638462845343543,
838,9,robot,88.0,79.125,10a,2.0,19.000411179761347
839,9,robot,88.0,79.5,10a,1.25,22.40431041116865
840,9,robot,88.0,79.75,10a,0.5,122.4735940927676
841,9,robot,87.875,80.0,10a,0.5,33.830921506810895
842,9,robot,87.875,80.25,10a,1.118033988749895,39.88518678657529
843,9,robot,87.875,80.5,10a,1.8200274723201295,54.063764436080476
844,9,robot,87.875,80.625,10a,2.5495097567963922,
845,9,robot,88.0,80.75,10a,3.2882366094914763,
846,9,robot,87.875,81.0,10a,4.123105625617661,
847,9,robot,87.875,81.0,10a,4.562071897723665,
848,9,robot,87.875,81.0,10a,4.6097722286464435,
849,9,robot,88.125,81.0,10a,4.5069390943299865,
850,9,robot,88.125,80.875,10a,4.5069390943299865,
851,9,robot,88.125,80.75,10a,4.0,
852,9,robot,88.125,80.625,10a,3.25,
853,9,robot,88.0,80.5,10a,2.75,
854,9,robot,88.125,80.5,10a,2.0155644370746373,
855,9,robot,88.125,80.375,10a,1.2747548783981961,
856,9,robot,88.125,80.125,10a,0.5590169943749475,
857,9,robot,88.125,80.125,10a,0.5590169943749475,
858,9,robot,88.125,80.0,10a,1.118033988749895,
859,9,robot,88.125,80.0,10a,1.346291201783626,
860,9,robot,88.125,79.875,10a,1.7677669529663689,213.89541837075427
861,9,robot,88.125,79.875,10a,2.3048861143232218,
862,9,robot,88.125,79.875,10a,2.3048861143232218,
863,9,robot,88.125,79.875,10a,2.3048861143232218,
864,9,robot,88.125,79.875,10a,2.25,
865,9,robot,88.125,79.875,10a,2.0,210.1886057806179
866,9,robot,88.125,80.0,10a,1.5,
867,9,robot,88.125,80.0,10a,1.25,212.99009660075748
868,9,robot,88.125,80.0,10a,1.0307764064044151,
869,9,robot,88.125,80.125,10a,0.75,
870,9,robot,88.125,80.25,10a,0.25,211.86836272789762
871,9,robot,88.125,80.375,10a,0.5,
872,9,robot,88.125,80.5,10a,0.75,214.13828038209328
873,9,robot,88.125,80.5,10a,1.0,
874,9,robot,88.125,80.5,10a,1.0,211.94947068818078
875,9,robot,88.125,80.5,10a,1.25,
876,9,robot,88.125,80.5,10a,1.25,204.68031475938275
877,9,robot,88.125,80.375,10a,1.0,201.7975857759453
878,9,robot,88.125,80.375,10a,1.0,196.494473522794
879,9,robot,88.125,80.375,10a,1.0,190.04316943789377
880,9,robot,88.125,80.25,10a,0.75,186.10317199069982
881,9,robot,88.125,80.125,10a,0.25,181.22124771946582
882,9,robot,88.125,80.125,10a,0.25,176.67218937908706
883,9,robot,88.0,80.0,10a,0.25,171.88136351856184
884,9,robot,88.0,80.125,10a,0.25,172.54791001342207
885,9,robot,88.0,80.125,10a,0.3535533905932738,164.55213839388415
886,9,robot,88.125,80.125,10a,0.5,159.80652364656456
887,9,robot,88.0,80.125,10a,0.7905694150420949,
888,9,robot,88.0,80.125,10a,0.7905694150420949,
889,9,robot,88.125,80.125,10a,0.75,
890,9,robot,88.25,80.125,10a,0.7905694150420949,143.3569081872234
891,9,robot,88.125,80.125,10a,0.75,144.66475253149954
892,9,robot,88.125,80.125,10a,0.5,139.25611521581376
893,9,robot,88.125,80.25,10a,0.25,
894,9,robot,88.125,80.375,10a,0.0,132.89704661880188
895,9,robot,88.125,80.375,10a,0.25,
896,9,robot,88.125,80.375,10a,0.5,
897,9,robot,88.125,80.375,10a,0.5,
898,9,robot,88.125,80.375,10a,0.7905694150420949,110.46634102748222
899,9,robot,88.125,80.375,10a,0.5590169943749475,
900,9,robot,88.125,80.375,10a,0.5590169943749475,
901,9,robot,88.0,80.375,10a,0.5590169943749475,
902,9,robot,88.0,80.25,10a,0.25,88.0448216819138
903,9,robot,88.125,80.25,10a,0.3535533905932738,82.52622689181906
904,9,robot,88.0,80.25,10a,0.3535533905932738,77.95561637880878
905,9,robot,88.0,80.25,10a,0.5590169943749475,
906,9,robot,88.0,80.25,10a,0.3535533905932738,
907,9,robot,88.0,80.25,10a,0.3535533905932738,65.52969269728037
908,9,robot,88.0,80.125,10a,0.3535533905932738,65.52969269728037
909,9,robot,88.0,80.125,10a,0.5590169943749475,
910,9,robot,88.125,80.125,10a,0.5,
911,9,robot,88.0,80.0,10a,0.7905694150420949,
912,9,robot,88.125,80.0,10a,0.75,
913,9,robot,88.125,80.125,10a,0.5,
914,9,robot,88.125,80.375,10a,0.0,
915,9,robot,88.125,80.5,10a,0.25,
916,9,robot,88.0,80.75,10a,0.75,
917,9,robot,88.0,80.75,10a,1.0,
918,9,robot,88.125,80.875,10a,1.25,
919,9,robot,88.25,80.875,10a,1.346291201783626,48.32846599055261
920,9,robot,88.25,81.0,10a,1.5811388300841898,
921,9,robot,88.25,81.0,10a,1.5811388300841898,
922,9,robot,88.375,81.0,10a,1.6770509831248424,
923,9,robot,88.375,81.0,10a,1.9039432764659774,44.84434886359707
924,9,robot,88.5,81.0,10a,2.0155644370746373,45.21234621206911
925,9,robot,88.5,81.0,10a,1.9039432764659774,45.55902764546232
926,9,robot,88.5,81.0,10a,2.23606797749979,46.638235386858284
927,9,robot,88.5,81.0,10a,2.1360009363293826,48.2059384308614
928,9,robot,88.5,81.0,10a,1.9039432764659774,50.20411462221
929,9,robot,88.5,80.875,10a,1.25,51.02894399260091
930,9,robot,88.5,80.875,10a,1.0606601717798212,52.88696673094421
931,9,robot,88.5,80.875,10a,1.0307764064044151,54.235165022335835
932,9,robot,88.5,80.875,10a,1.0307764064044151,56.31732082583475
933,9,robot,88.625,81.0,10a,1.0307764064044151,57.89983268542319
934,9,robot,88.625,81.125,10a,0.9013878188659973,60.10407640085654
935,9,robot,88.875,81.125,10a,1.2747548783981961,62.25476889363577
936,9,robot,88.75,81.375,10a,1.25,64.74529423054621
937,9,robot,89.0,81.375,10a,1.4577379737113252,67.45704651850687
938,9,robot,89.125,81.5,10a,1.8027756377319946,70.5480775783437
939,9,robot,89.125,81.5,10a,1.6007810593582121,72.89429418685663
940,9,robot,89.0,81.5,10a,1.4142135623730951,76.262396533285
941,9,robot,89.0,81.5,10a,1.4142135623730951,79.20947307614159
942,9,robot,88.875,81.375,10a,1.0606601717798212,
943,9,robot,88.875,81.375,10a,1.0606601717798212,
944,9,robot,89.0,81.0,10a,1.0307764064044151,88.16532765208781
945,9,robot,89.0,80.75,10a,1.0307764064044151,91.64512057387452
946,9,robot,88.875,80.875,10a,0.75,95.44509219965163
