frame,tracker_id,class_name,x_canon,y_canon,num_detecciones,area_pixeles
478,-1.0,orange ball,87.25,236.625,4,463.0
478,-1.0,orange ball,134.75,199.625,4,143.5
478,-1.0,orange ball,135.5,192.875,4,114.0
478,-1.0,orange ball,137.625,187.375,4,276.5
479,-1.0,orange ball,87.375,236.375,3,205.5
479,-1.0,orange ball,137.5,194.625,3,317.5
479,-1.0,orange ball,139.75,186.125,3,302.0
480,-1.0,orange ball,87.375,236.375,2,202.5
480,-1.0,orange ball,140.0,188.5,2,486.5
481,-1.0,orange ball,88.5,236.75,3,110.5
481,-1.0,orange ball,86.75,235.25,3,86.0
481,-1.0,orange ball,140.125,191.5,3,751.5
482,-1.0,orange ball,88.0,236.0,3,113.5
482,-1.0,orange ball,140.0,194.375,3,356.5
482,-1.0,orange ball,141.875,184.75,3,219.0
483,-1.0,orange ball,88.375,234.875,3,120.0
483,-1.0,orange ball,140.125,193.875,3,299.0
483,-1.0,orange ball,143.0,183.75,3,71.5
484,-1.0,orange ball,88.375,233.875,3,122.0
484,-1.0,orange ball,140.25,193.375,3,199.5
484,-1.0,orange ball,141.625,184.125,3,88.0
485,-1.0,orange ball,89.5,232.625,2,307.5
485,-1.0,orange ball,139.625,193.0,2,211.5
486,-1.0,orange ball,90.0,232.75,3,134.5
486,-1.0,orange ball,139.875,192.5,3,169.5
486,-1.0,orange ball,141.375,184.25,3,61.5
487,-1.0,orange ball,91.75,233.0,3,73.0
487,-1.0,orange ball,140.75,188.75,3,72.0
487,-1.0,orange ball,142.875,184.0,3,133.5
488,-1.0,orange ball,90.375,231.75,2,194.0
488,-1.0,orange ball,142.25,187.0,2,285.5
489,-1.0,orange ball,90.75,231.125,3,115.5
489,-1.0,orange ball,140.875,194.125,3,137.5
489,-1.0,orange ball,142.75,184.0,3,401.0
490,-1.0,orange ball,90.375,231.625,2,79.5
490,-1.0,orange ball,141.25,187.375,2,473.0
491,-1.0,orange ball,89.875,231.75,1,427.5
492,-1.0,orange ball,89.875,231.625,2,504.0
492,-1.0,orange ball,137.5,187.125,2,198.5
493,-1.0,orange ball,90.125,231.125,2,393.0
493,-1.0,orange ball,135.0,188.125,2,455.0
494,-1.0,orange ball,90.5,230.5,2,481.0
494,-1.0,orange ball,131.625,183.125,2,188.5
495,-1.0,orange ball,91.0,230.0,2,292.5
495,-1.0,orange ball,129.625,187.375,2,516.0
496,-1.0,orange ball,91.0,229.75,1,457.0
497,-1.0,orange ball,91.375,227.5,3,117.0
497,-1.0,orange ball,126.625,188.25,3,79.0
497,-1.0,orange ball,125.25,183.375,3,86.5
498,-1.0,orange ball,91.375,228.0,2,231.5
498,-1.0,orange ball,124.125,186.125,2,70.5
499,-1.0,orange ball,91.75,227.5,2,107.5
499,-1.0,orange ball,123.25,186.875,2,129.5
500,-1.0,orange ball,122.25,188.375,1,166.0
501,-1.0,orange ball,93.5,223.5,2,75.5
501,-1.0,orange ball,121.375,189.125,2,101.5
502,-1.0,orange ball,95.5,220.375,2,154.5
502,-1.0,orange ball,121.125,194.25,2,456.5
503,-1.0,orange ball,119.25,193.875,1,211.5
504,-1.0,orange ball,100.0,213.625,2,121.5
504,-1.0,orange ball,119.125,197.25,2,296.0
505,-1.0,orange ball,117.125,196.125,1,130.0
506,-1.0,orange ball,97.875,211.75,3,89.5
506,-1.0,orange ball,102.25,204.125,3,61.5
506,-1.0,orange ball,117.25,199.125,3,365.5
507,-1.0,orange ball,99.375,208.25,3,169.0
507,-1.0,orange ball,103.75,200.75,3,118.0
507,-1.0,orange ball,118.125,202.75,3,222.5
508,-1.0,orange ball,105.125,197.625,1,121.0
509,-1.0,orange ball,105.5,195.625,1,153.5
510,-1.0,orange ball,105.0,194.625,1,127.5
511,-1.0,orange ball,103.375,194.25,1,163.0
512,-1.0,orange ball,102.875,194.625,1,204.0
513,-1.0,orange ball,97.25,202.25,2,64.0
513,-1.0,orange ball,101.25,195.0,2,141.5
514,-1.0,orange ball,100.875,196.0,1,134.5
515,-1.0,orange ball,100.625,196.75,1,160.0
516,-1.0,orange ball,100.25,196.875,1,139.0
517,-1.0,orange ball,99.5,196.875,1,148.0
518,-1.0,orange ball,98.875,197.125,1,128.5
519,-1.0,orange ball,98.625,197.375,1,98.0
520,-1.0,orange ball,98.375,196.625,1,64.5
521,,,,,0,
522,,,,,0,
523,,,,,0,
524,,,,,0,
525,-1.0,orange ball,107.75,215.75,1,134.5
526,,,,,0,
527,,,,,0,
528,-1.0,orange ball,90.875,199.75,1,70.5
529,-1.0,orange ball,109.125,213.875,1,166.5
530,-1.0,orange ball,109.75,214.125,1,185.5
531,-1.0,orange ball,108.5,211.25,2,225.0
531,-1.0,orange ball,93.875,193.25,2,78.5
532,-1.0,orange ball,112.25,215.625,2,359.5
532,-1.0,orange ball,93.25,193.0,2,85.5
533,-1.0,orange ball,113.875,216.5,2,225.5
533,-1.0,orange ball,92.375,192.5,2,90.0
534,-1.0,orange ball,114.625,216.875,2,60.0
534,-1.0,orange ball,92.375,192.625,2,118.0
535,-1.0,orange ball,91.625,192.625,1,139.5
536,-1.0,orange ball,90.75,192.5,1,80.5
537,-1.0,orange ball,115.75,215.0,2,98.5
537,-1.0,orange ball,90.625,192.375,2,91.5
538,-1.0,orange ball,113.625,208.0,2,60.5
538,-1.0,orange ball,90.625,192.375,2,65.5
539,-1.0,orange ball,113.875,211.375,2,130.0
539,-1.0,orange ball,90.375,192.5,2,86.5
540,-1.0,orange ball,114.25,212.25,3,109.0
540,-1.0,orange ball,112.125,207.375,3,88.5
540,-1.0,orange ball,90.375,192.375,3,84.5
541,-1.0,orange ball,112.75,210.5,2,91.5
541,-1.0,orange ball,90.375,192.25,2,62.5
542,-1.0,orange ball,89.875,192.5,1,90.5
543,-1.0,orange ball,113.5,210.625,2,219.0
543,-1.0,orange ball,90.25,192.5,2,123.0
544,-1.0,orange ball,89.125,192.5,1,106.0
545,-1.0,orange ball,112.625,210.75,2,352.5
545,-1.0,orange ball,88.75,192.125,2,108.5
546,-1.0,orange ball,112.0,209.875,2,181.5
546,-1.0,orange ball,88.625,192.125,2,124.0
547,-1.0,orange ball,113.5,210.875,2,120.0
547,-1.0,orange ball,88.5,192.0,2,117.5
548,-1.0,orange ball,88.625,192.0,1,115.5
549,-1.0,orange ball,113.875,210.0,2,184.0
549,-1.0,orange ball,88.625,192.125,2,130.0
550,-1.0,orange ball,113.5,210.25,2,132.5
550,-1.0,orange ball,88.625,192.25,2,107.5
551,-1.0,orange ball,89.25,193.125,1,178.5
552,-1.0,orange ball,113.375,210.0,2,217.5
552,-1.0,orange ball,89.0,192.5,2,132.0
553,-1.0,orange ball,113.875,211.25,2,81.0
553,-1.0,orange ball,89.0,192.375,2,118.5
554,-1.0,orange ball,89.0,192.375,1,123.5
555,-1.0,orange ball,88.875,192.625,1,107.0
556,-1.0,orange ball,89.25,193.75,1,191.5
557,-1.0,orange ball,88.75,194.875,1,129.0
558,-1.0,orange ball,114.25,210.375,2,68.5
558,-1.0,orange ball,87.75,198.0,2,134.0
559,,,,,0,
560,,,,,0,
561,,,,,0,
562,,,,,0,
563,,,,,0,
564,,,,,0,
565,-1.0,orange ball,110.375,203.75,1,109.0
566,-1.0,orange ball,80.125,218.375,1,185.5
567,-1.0,orange ball,77.625,216.375,1,280.0
568,-1.0,orange ball,74.75,214.0,2,284.0
568,-1.0,orange ball,84.75,-4.375,2,79.5
569,-1.0,orange ball,71.5,211.125,2,468.0
569,-1.0,orange ball,84.625,-3.125,2,73.0
570,-1.0,orange ball,67.5,207.75,2,754.5
570,-1.0,orange ball,84.25,0.375,2,83.0
571,-1.0,orange ball,84.0,1.75,1,84.5
572,-1.0,orange ball,60.75,201.625,2,301.5
572,-1.0,orange ball,84.125,3.125,2,107.0
573,-1.0,orange ball,57.625,199.25,1,273.0
574,-1.0,orange ball,55.125,197.5,1,838.5
575,-1.0,orange ball,52.875,196.625,1,362.0
576,-1.0,orange ball,110.25,222.0,5,150.5
576,-1.0,orange ball,108.125,216.5,5,67.0
576,-1.0,orange ball,55.125,207.5,5,126.0
576,-1.0,orange ball,51.5,195.25,5,202.0
576,-1.0,orange ball,87.25,-4.125,5,62.5
577,-1.0,orange ball,109.25,220.75,4,407.5
577,-1.0,orange ball,52.125,203.875,4,83.5
577,-1.0,orange ball,50.5,193.875,4,452.5
577,-1.0,orange ball,87.25,-3.125,4,118.0
578,-1.0,orange ball,109.625,222.625,3,249.0
578,-1.0,orange ball,50.25,192.5,3,558.0
578,-1.0,orange ball,87.75,-2.25,3,134.5
579,-1.0,orange ball,111.25,228.125,4,127.0
579,-1.0,orange ball,109.75,222.5,4,291.5
579,-1.0,orange ball,49.75,191.5,4,235.5
579,-1.0,orange ball,88.125,-1.0,4,157.0
580,-1.0,orange ball,111.5,228.625,5,260.5
580,-1.0,orange ball,50.75,204.5,5,126.5
580,-1.0,orange ball,49.125,189.125,5,164.5
580,-1.0,orange ball,89.25,-0.375,5,242.5
580,-1.0,orange ball,98.25,-4.625,5,67.0
581,-1.0,orange ball,111.75,230.25,4,151.5
581,-1.0,orange ball,50.875,204.75,4,143.5
581,-1.0,orange ball,48.25,187.75,4,565.0
581,-1.0,orange ball,94.0,0.125,4,394.5
582,-1.0,orange ball,111.25,226.125,4,78.5
582,-1.0,orange ball,51.5,206.375,4,175.5
582,-1.0,orange ball,47.75,186.25,4,450.0
582,-1.0,orange ball,93.375,1.75,4,260.5
583,-1.0,orange ball,112.375,229.875,5,77.0
583,-1.0,orange ball,112.0,221.75,5,83.0
583,-1.0,orange ball,52.375,208.125,5,79.5
583,-1.0,orange ball,47.75,185.875,5,523.5
583,-1.0,orange ball,93.75,2.75,5,251.5
584,-1.0,orange ball,112.375,223.625,4,70.5
584,-1.0,orange ball,47.75,185.875,4,530.5
584,-1.0,orange ball,91.625,3.875,4,72.5
584,-1.0,orange ball,96.75,2.875,4,114.0
585,-1.0,orange ball,111.875,229.625,3,131.0
585,-1.0,orange ball,47.75,185.5,3,515.0
585,-1.0,orange ball,94.625,4.75,3,118.5
586,-1.0,orange ball,112.75,235.875,2,217.0
586,-1.0,orange ball,47.625,185.875,2,419.5
587,-1.0,orange ball,112.375,236.75,3,229.0
587,-1.0,orange ball,110.875,231.0,3,65.0
587,-1.0,orange ball,47.5,184.875,3,514.5
588,-1.0,orange ball,110.5,231.5,2,82.0
588,-1.0,orange ball,47.375,183.875,2,523.5
589,-1.0,orange ball,110.5,236.875,3,208.5
589,-1.0,orange ball,33.375,182.75,3,111.0
589,-1.0,orange ball,47.5,182.875,3,551.5
590,-1.0,orange ball,109.625,234.875,2,430.0
590,-1.0,orange ball,47.25,181.625,2,557.5
591,-1.0,orange ball,108.5,233.625,2,203.0
591,-1.0,orange ball,46.875,182.0,2,202.0
592,-1.0,orange ball,46.875,179.875,1,91.0
593,-1.0,orange ball,107.0,235.25,4,66.5
593,-1.0,orange ball,109.125,224.875,4,82.5
593,-1.0,orange ball,33.75,177.75,4,84.0
593,-1.0,orange ball,47.125,179.25,4,671.0
594,-1.0,orange ball,105.875,232.25,3,208.5
594,-1.0,orange ball,34.625,176.375,3,170.0
594,-1.0,orange ball,47.5,178.125,3,432.0
595,-1.0,orange ball,47.875,177.125,1,214.5
596,-1.0,orange ball,88.875,252.375,3,421.0
596,-1.0,orange ball,104.875,231.625,3,113.0
596,-1.0,orange ball,48.375,176.125,3,349.0
597,-1.0,orange ball,90.875,259.0,2,190.5
597,-1.0,orange ball,104.25,235.625,2,67.0
598,-1.0,orange ball,90.625,261.75,2,336.5
598,-1.0,orange ball,49.25,174.0,2,646.0
599,-1.0,orange ball,95.5,262.75,1,187.5
600,-1.0,orange ball,95.25,261.625,2,221.5
600,-1.0,orange ball,50.125,172.125,2,358.0
601,-1.0,orange ball,96.875,260.875,2,157.5
601,-1.0,orange ball,50.5,171.25,2,314.0
602,-1.0,orange ball,50.875,170.375,1,369.0
603,-1.0,orange ball,94.5,257.625,4,372.5
603,-1.0,orange ball,94.5,251.875,4,89.0
603,-1.0,orange ball,98.125,235.5,4,177.0
603,-1.0,orange ball,51.25,169.5,4,295.5
604,-1.0,orange ball,93.25,257.25,3,315.0
604,-1.0,orange ball,98.0,238.625,3,60.0
604,-1.0,orange ball,51.625,168.625,3,321.0
605,-1.0,orange ball,93.875,257.75,3,509.0
605,-1.0,orange ball,97.625,239.875,3,118.5
605,-1.0,orange ball,52.125,167.875,3,660.0
606,-1.0,orange ball,91.0,263.5,1,325.0
607,-1.0,orange ball,90.125,267.625,3,242.0
607,-1.0,orange ball,96.25,245.5,3,124.5
607,-1.0,orange ball,53.125,166.5,3,643.0
608,-1.0,orange ball,96.5,248.0,2,221.0
608,-1.0,orange ball,53.5,165.75,2,192.5
609,-1.0,orange ball,95.875,249.125,2,165.5
609,-1.0,orange ball,53.875,165.0,2,85.5
610,-1.0,orange ball,96.5,250.75,1,154.0
611,-1.0,orange ball,96.25,252.75,2,149.0
611,-1.0,orange ball,54.625,163.875,2,184.5
612,,,,,0,
613,-1.0,orange ball,55.5,162.75,1,76.0
614,,,,,0,
615,-1.0,orange ball,97.875,254.125,2,212.0
615,-1.0,orange ball,56.0,161.75,2,635.0
616,-1.0,orange ball,97.75,251.875,1,215.5
617,-1.0,orange ball,56.625,160.875,1,325.0
618,-1.0,orange ball,80.5,268.375,2,98.0
618,-1.0,orange ball,57.0,160.625,2,286.5
619,-1.0,orange ball,57.125,160.25,1,577.0
620,-1.0,orange ball,57.375,160.125,1,569.0
621,-1.0,orange ball,57.75,159.875,1,220.5
622,,,,,0,
623,-1.0,orange ball,58.375,159.625,1,568.5
624,-1.0,orange ball,58.625,159.75,1,352.5
625,-1.0,orange ball,59.0,159.75,1,392.5
626,-1.0,orange ball,59.25,159.75,1,538.5
627,-1.0,orange ball,59.5,160.0,1,236.5
628,-1.0,orange ball,59.75,160.5,1,518.0
629,-1.0,orange ball,60.0,160.875,1,502.0
630,-1.0,orange ball,60.125,161.375,1,318.5
631,-1.0,orange ball,60.375,161.875,1,480.0
632,-1.0,orange ball,60.375,162.75,1,550.0
633,-1.0,orange ball,60.25,164.125,1,601.5
634,-1.0,orange ball,60.0,165.875,1,583.0
635,-1.0,orange ball,59.75,167.5,1,94.5
636,-1.0,orange ball,59.5,169.0,1,573.0
637,-1.0,orange ball,59.25,170.625,1,145.0
638,-1.0,orange ball,59.0,172.125,1,566.5
639,-1.0,orange ball,58.625,173.5,1,557.0
640,-1.0,orange ball,58.375,175.125,1,603.5
641,-1.0,orange ball,58.125,176.625,1,574.5
642,-1.0,orange ball,57.625,177.875,1,551.0
643,-1.0,orange ball,57.625,179.125,1,247.5
644,-1.0,orange ball,57.125,180.5,1,260.0
645,-1.0,orange ball,56.75,182.0,1,644.0
646,,,,,0,
647,-1.0,orange ball,56.125,184.875,1,86.5
648,-1.0,orange ball,55.75,186.125,1,242.0
649,-1.0,orange ball,55.375,187.375,1,318.5
650,-1.0,orange ball,55.25,188.375,1,546.5
651,-1.0,orange ball,55.25,188.875,1,513.0
652,-1.0,orange ball,55.125,189.25,1,519.5
653,-1.0,orange ball,55.25,189.375,1,465.0
654,-1.0,orange ball,55.125,189.375,1,495.5
655,-1.0,orange ball,54.875,188.875,1,120.5
656,-1.0,orange ball,54.625,188.5,1,626.5
657,-1.0,orange ball,54.125,187.5,1,230.5
658,,,,,0,
659,-1.0,orange ball,53.125,184.75,1,656.0
660,-1.0,orange ball,52.625,183.125,1,251.5
661,-1.0,orange ball,52.25,181.5,1,643.5
662,-1.0,orange ball,51.625,179.75,1,670.0
663,-1.0,orange ball,51.125,178.25,1,663.0
664,-1.0,orange ball,50.625,176.5,1,669.0
665,-1.0,orange ball,50.0,175.0,1,336.0
666,-1.0,orange ball,49.625,173.25,1,598.0
667,,,,,0,
668,-1.0,orange ball,48.75,170.0,1,545.0
669,-1.0,orange ball,48.125,168.5,1,182.5
670,-1.0,orange ball,47.75,166.75,1,67.0
671,-1.0,orange ball,47.25,165.875,1,408.0
672,-1.0,orange ball,46.875,164.75,1,412.0
673,-1.0,orange ball,47.25,163.5,2,86.5
673,-1.0,orange ball,45.375,162.5,2,62.0
674,-1.0,orange ball,45.75,161.75,1,165.5
675,-1.0,orange ball,44.75,160.5,1,368.0
676,-1.0,orange ball,43.0,159.75,1,192.5
677,-1.0,orange ball,41.5,159.125,1,559.0
678,-1.0,orange ball,39.625,157.875,1,607.5
679,-1.0,orange ball,37.875,156.625,1,528.5
680,-1.0,orange ball,35.75,155.625,1,537.5
681,-1.0,orange ball,33.875,154.875,1,423.5
682,-1.0,orange ball,32.125,153.875,1,710.0
683,-1.0,orange ball,30.25,152.875,1,702.0
684,-1.0,orange ball,28.375,151.875,1,691.5
685,-1.0,orange ball,26.625,151.0,1,363.0
686,-1.0,orange ball,25.125,150.0,1,516.0
687,,,,,0,
688,,,,,0,
689,,,,,0,
690,,,,,0,
691,,,,,0,
692,,,,,0,
693,,,,,0,
694,,,,,0,
695,,,,,0,
696,,,,,0,
697,,,,,0,
698,-1.0,orange ball,24.5,145.25,1,118.5
699,-1.0,orange ball,24.875,145.25,1,235.5
700,-1.0,orange ball,25.5,144.5,1,306.0
701,-1.0,orange ball,26.0,144.125,1,245.0
702,-1.0,orange ball,25.375,145.5,1,76.0
703,,,,,0,
704,,,,,0,
705,,,,,0,
706,,,,,0,
707,,,,,0,
708,,,,,0,
709,,,,,0,
710,,,,,0,
711,,,,,0,
712,,,,,0,
713,,,,,0,
714,-1.0,orange ball,83.375,125.125,1,112.0
715,-1.0,orange ball,86.125,123.125,1,315.0
716,-1.0,orange ball,87.5,122.375,1,238.0
717,-1.0,orange ball,87.25,122.75,1,238.5
718,-1.0,orange ball,86.875,122.75,1,162.5
719,-1.0,orange ball,87.625,122.25,1,207.0
720,-1.0,orange ball,88.375,121.5,1,284.0
721,-1.0,orange ball,88.75,120.875,1,292.0
722,-1.0,orange ball,88.875,120.125,1,236.0
723,-1.0,orange ball,89.125,120.125,1,221.5
724,-1.0,orange ball,89.125,120.125,1,225.0
725,-1.0,orange ball,89.625,118.625,1,342.5
726,-1.0,orange ball,89.75,119.5,1,313.0
727,-1.0,orange ball,89.75,119.625,1,405.0
728,-1.0,orange ball,89.875,119.5,1,442.5
729,-1.0,orange ball,90.0,120.0,1,444.5
730,-1.0,orange ball,89.875,120.25,1,131.5
731,-1.0,orange ball,90.125,119.625,1,384.5
732,-1.0,orange ball,90.25,119.875,1,389.5
733,-1.0,orange ball,90.25,119.875,1,396.5
734,-1.0,orange ball,90.25,120.0,1,342.0
735,-1.0,orange ball,90.25,119.875,1,378.5
736,-1.0,orange ball,90.5,119.75,1,405.5
737,-1.0,orange ball,90.0,119.5,1,400.5
738,-1.0,orange ball,88.75,119.375,1,253.5
739,-1.0,orange ball,86.625,119.75,1,113.5
740,-1.0,orange ball,85.125,119.125,1,68.5
741,-1.0,orange ball,84.5,118.125,1,69.0
742,-1.0,orange ball,84.0,116.625,1,79.5
743,-1.0,orange ball,82.75,115.75,1,179.5
744,-1.0,orange ball,81.25,115.875,1,363.5
745,-1.0,orange ball,78.25,117.75,1,443.5
746,-1.0,orange ball,73.5,121.5,1,537.0
747,-1.0,orange ball,67.25,126.375,1,628.5
748,-1.0,orange ball,59.0,131.125,1,691.0
749,-1.0,orange ball,51.5,133.75,1,545.5
750,-1.0,orange ball,47.125,134.375,1,489.0
751,-1.0,orange ball,46.375,133.75,1,511.5
752,-1.0,orange ball,47.125,132.125,1,607.0
753,-1.0,orange ball,47.125,130.0,1,706.0
754,-1.0,orange ball,43.375,128.5,1,810.0
755,,,,,0,
756,,,,,0,
757,,,,,0,
758,,,,,0,
759,,,,,0,
760,,,,,0,
761,,,,,0,
762,,,,,0,
763,,,,,0,
764,,,,,0,
765,,,,,0,
766,-1.0,orange ball,29.375,129.0,1,768.5
767,,,,,0,
768,,,,,0,
769,,,,,0,
770,-1.0,orange ball,69.0,125.0,1,548.5
771,-1.0,orange ball,74.75,123.875,1,481.5
772,-1.0,orange ball,79.0,123.875,1,403.5
773,-1.0,orange ball,82.25,124.5,1,319.0
774,-1.0,orange ball,85.125,123.5,1,369.0
775,-1.0,orange ball,87.75,122.875,1,342.0
776,-1.0,orange ball,89.25,122.625,1,317.0
777,-1.0,orange ball,90.375,121.875,1,399.5
778,-1.0,orange ball,90.625,121.75,1,404.5
779,-1.0,orange ball,91.25,122.125,1,409.0
780,,,,,0,
781,-1.0,orange ball,91.625,121.75,1,457.0
782,-1.0,orange ball,91.25,121.625,1,449.0
783,-1.0,orange ball,91.0,121.375,1,456.0
784,-1.0,orange ball,90.75,120.875,1,279.5
785,-1.0,orange ball,90.25,120.0,1,529.0
786,-1.0,orange ball,88.375,118.375,1,659.0
787,-1.0,orange ball,84.625,116.5,1,821.0
788,,,,,0,
789,,,,,0,
790,,,,,0,
791,,,,,0,
792,,,,,0,
793,-1.0,orange ball,28.75,124.25,1,511.0
794,,,,,0,
795,,,,,0,
796,,,,,0,
797,,,,,0,
798,,,,,0,
799,,,,,0,
800,,,,,0,
801,,,,,0,
802,,,,,0,
803,,,,,0,
804,,,,,0,
805,,,,,0,
806,,,,,0,
807,,,,,0,
808,,,,,0,
809,,,,,0,
810,,,,,0,
811,,,,,0,
812,,,,,0,
813,,,,,0,
814,,,,,0,
815,,,,,0,
816,,,,,0,
817,,,,,0,
818,,,,,0,
819,,,,,0,
820,,,,,0,
821,,,,,0,
822,,,,,0,
823,,,,,0,
824,,,,,0,
825,,,,,0,
826,-1.0,orange ball,108.25,2.125,1,81.0
827,,,,,0,
828,,,,,0,
829,,,,,0,
830,,,,,0,
831,,,,,0,
832,,,,,0,
833,,,,,0,
834,,,,,0,
835,,,,,0,
836,,,,,0,
837,,,,,0,
838,,,,,0,
839,,,,,0,
840,-1.0,orange ball,92.625,181.75,2,71.5
840,-1.0,orange ball,27.0,127.125,2,79.0
841,-1.0,orange ball,27.75,126.875,1,382.0
842,-1.0,orange ball,28.5,127.375,1,690.5
843,-1.0,orange ball,29.125,127.125,1,683.5
844,-1.0,orange ball,30.625,127.5,1,666.5
845,-1.0,orange ball,32.0,128.25,1,576.5
846,-1.0,orange ball,33.125,128.625,1,537.5
847,-1.0,orange ball,33.625,129.125,1,607.5
848,-1.0,orange ball,34.0,129.125,1,590.0
849,-1.0,orange ball,34.25,129.0,1,544.5
850,-1.0,orange ball,34.625,128.625,1,591.5
851,-1.0,orange ball,35.0,128.375,1,635.0
852,-1.0,orange ball,35.5,128.0,1,618.0
853,-1.0,orange ball,36.125,127.625,1,655.5
854,-1.0,orange ball,36.75,127.625,1,684.0
855,-1.0,orange ball,37.625,127.75,1,695.5
856,-1.0,orange ball,38.75,128.5,1,743.0
857,-1.0,orange ball,40.25,129.25,1,618.0
858,-1.0,orange ball,41.875,129.125,1,662.0
859,-1.0,orange ball,44.0,128.5,1,666.5
860,-1.0,orange ball,46.125,128.0,1,677.0
861,-1.0,orange ball,48.0,127.125,1,139.0
862,-1.0,orange ball,50.0,126.5,1,685.0
863,-1.0,orange ball,51.625,126.375,1,403.0
864,-1.0,orange ball,53.875,125.875,1,606.5
865,-1.0,orange ball,55.75,125.375,1,574.5
866,-1.0,orange ball,58.375,124.625,1,114.0
867,-1.0,orange ball,58.875,124.25,1,576.0
868,,,,,0,
869,-1.0,orange ball,61.0,123.875,1,600.5
870,-1.0,orange ball,89.5,166.375,2,61.5
870,-1.0,orange ball,62.125,123.625,2,233.0
871,-1.0,orange ball,89.0,165.875,2,86.0
871,-1.0,orange ball,63.125,123.375,2,567.0
872,-1.0,orange ball,64.375,123.25,1,579.5
873,-1.0,orange ball,89.625,164.75,2,65.0
873,-1.0,orange ball,65.25,123.0,2,594.0
874,-1.0,orange ball,66.25,122.5,1,596.0
875,-1.0,orange ball,67.25,122.375,1,576.0
876,-1.0,orange ball,68.25,121.875,1,575.5
877,-1.0,orange ball,69.125,121.75,1,571.5
878,-1.0,orange ball,70.125,121.25,1,534.5
879,-1.0,orange ball,71.25,121.0,1,408.0
880,-1.0,orange ball,72.375,120.625,1,386.0
881,-1.0,orange ball,73.375,120.125,1,299.0
882,-1.0,orange ball,74.375,119.75,1,161.5
883,-1.0,orange ball,72.0,119.625,1,86.0
884,-1.0,orange ball,72.875,120.375,1,150.5
885,-1.0,orange ball,74.125,121.375,1,175.0
886,-1.0,orange ball,74.875,122.375,1,380.5
887,-1.0,orange ball,76.25,122.25,1,356.5
888,-1.0,orange ball,77.625,122.125,1,365.0
889,-1.0,orange ball,78.875,122.0,1,378.5
890,-1.0,orange ball,80.625,122.25,1,412.0
891,,,,,0,
892,-1.0,orange ball,84.125,122.625,1,345.5
893,-1.0,orange ball,85.875,122.625,1,310.0
894,-1.0,orange ball,87.5,122.5,1,390.0
895,-1.0,orange ball,88.625,122.375,1,383.5
896,-1.0,orange ball,89.625,121.875,1,359.5
897,-1.0,orange ball,90.375,121.625,1,253.0
898,-1.0,orange ball,91.0,121.375,1,356.0
899,-1.0,orange ball,91.0,121.375,1,187.0
900,-1.0,orange ball,91.0,121.125,1,311.0
901,-1.0,orange ball,91.0,121.125,1,194.5
902,-1.0,orange ball,90.625,121.0,1,358.0
903,-1.0,orange ball,90.5,121.0,1,379.5
904,-1.0,orange ball,90.375,121.0,1,354.5
905,-1.0,orange ball,90.125,121.0,1,374.0
906,-1.0,orange ball,90.125,121.0,1,301.0
907,-1.0,orange ball,90.0,121.0,1,367.5
908,-1.0,orange ball,89.875,121.0,1,182.5
909,-1.0,orange ball,89.875,120.875,1,325.5
910,-1.0,orange ball,89.75,120.875,1,339.0
911,-1.0,orange ball,89.625,120.875,1,386.5
912,-1.0,orange ball,89.625,120.875,1,372.0
913,-1.0,orange ball,89.625,120.625,1,367.5
914,-1.0,orange ball,89.625,120.625,1,314.5
915,-1.0,orange ball,89.5,120.25,1,350.5
916,-1.0,orange ball,89.375,120.125,1,301.5
917,-1.0,orange ball,89.5,120.0,1,340.5
918,-1.0,orange ball,89.625,120.0,1,325.5
919,-1.0,orange ball,89.5,119.75,1,284.5
920,-1.0,orange ball,89.625,119.875,1,291.5
921,-1.0,orange ball,89.625,119.875,1,275.5
922,-1.0,orange ball,89.625,119.875,1,259.0
923,-1.0,orange ball,89.625,120.0,1,241.5
924,-1.0,orange ball,89.625,120.0,1,252.5
925,-1.0,orange ball,89.625,120.0,1,231.5
926,-1.0,orange ball,89.625,120.0,1,254.5
927,-1.0,orange ball,89.625,120.0,1,229.5
928,-1.0,orange ball,89.625,120.0,1,238.0
929,-1.0,orange ball,89.5,120.0,1,222.5
930,-1.0,orange ball,89.5,120.0,1,225.0
931,-1.0,orange ball,89.375,119.875,1,208.5
932,-1.0,orange ball,89.25,119.875,1,188.0
933,-1.0,orange ball,89.625,120.375,1,230.0
934,-1.0,orange ball,89.625,120.375,1,345.5
935,-1.0,orange ball,89.625,120.5,1,311.0
936,-1.0,orange ball,89.5,120.625,1,280.5
937,-1.0,orange ball,89.875,120.25,1,257.5
938,-1.0,orange ball,90.25,120.0,1,320.5
939,-1.0,orange ball,90.25,120.125,1,414.0
940,-1.0,orange ball,90.125,120.125,1,544.5
941,-1.0,orange ball,90.125,120.125,1,535.5
942,-1.0,orange ball,90.125,120.125,1,525.0
943,-1.0,orange ball,90.125,120.125,1,521.0
944,-1.0,orange ball,90.125,120.125,1,533.5
945,-1.0,orange ball,90.125,120.25,1,526.0
946,-1.0,orange ball,90.125,120.25,1,525.5
947,-1.0,orange ball,90.125,120.125,1,547.5
948,-1.0,orange ball,90.125,120.125,1,542.5
949,-1.0,orange ball,90.125,120.125,1,544.5
950,-1.0,orange ball,90.125,120.125,1,548.5
951,-1.0,orange ball,90.125,120.125,1,548.5
952,-1.0,orange ball,90.125,120.125,1,548.5
