frame,tracker_id,class_name,x_canon,y_canon,velocidad_pelota,distancia_pelota_10a,distancia_pelota_10b,distancia_pelota_17b,velocidad_10a,velocidad_10b,velocidad_17b
8773,-1.0,orange ball,90.75,121.125,1.0606601717798212,,,,53.297514013319606,443.1125758572109,
8773,-1.0,orange ball,90.75,121.125,1.0606601717798212,,,,53.297514013319606,506.1238504959199,
8774,-1.0,orange ball,90.75,121.125,0.9013878188659973,,,,47.476968100332606,443.1790175556177,
8774,-1.0,orange ball,90.75,121.125,0.9013878188659973,,,,47.476968100332606,506.23866200455615,
8774,-1.0,orange ball,90.75,121.125,0.9013878188659973,,,,47.476968100332606,443.1790175556177,
8774,-1.0,orange ball,90.75,121.125,0.9013878188659973,,,,47.476968100332606,506.23866200455615,
8775,-1.0,orange ball,90.875,121.125,0.5590169943749475,,,,43.37770164496962,443.3458216540729,
8775,-1.0,orange ball,90.875,121.125,0.5590169943749475,,,,43.37770164496962,506.2885472852856,
8775,-1.0,orange ball,90.875,121.125,0.5590169943749475,,,,43.37770164496962,443.3458216540729,
8775,-1.0,orange ball,90.875,121.125,0.5590169943749475,,,,43.37770164496962,506.2885472852856,
8776,-1.0,orange ball,90.875,121.125,2.2638462845343543,,,,48.373546489791295,443.32674026367107,
8776,-1.0,orange ball,90.875,121.125,2.2638462845343543,,,,48.373546489791295,504.1740315423164,
8776,-1.0,orange ball,90.875,121.125,2.2638462845343543,,,,48.373546489791295,443.32674026367107,
8776,-1.0,orange ball,90.875,121.125,2.2638462845343543,,,,48.373546489791295,504.1740315423164,
8777,-1.0,orange ball,90.75,121.125,0.25,,,,43.56747640155441,443.7584726303826,
8777,-1.0,orange ball,90.75,121.125,0.25,,,,43.56747640155441,503.2133985594938,
8777,-1.0,orange ball,90.75,121.125,0.25,,,,43.56747640155441,443.7584726303826,
8777,-1.0,orange ball,90.75,121.125,0.25,,,,43.56747640155441,503.2133985594938,
8778,-1.0,orange ball,90.875,121.125,0.75,,,,38.029593739612835,442.8040368369088,
8778,-1.0,orange ball,90.875,121.125,0.75,,,,38.029593739612835,503.3015044053959,
8778,-1.0,orange ball,90.875,121.125,0.75,,,,38.029593739612835,442.8040368369088,
8778,-1.0,orange ball,90.875,121.125,0.75,,,,38.029593739612835,503.3015044053959,
8779,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,34.100036656871794,442.3532430101112,
8779,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,34.100036656871794,503.92948896342506,
8779,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,34.100036656871794,442.3532430101112,
8779,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,34.100036656871794,503.92948896342506,
8780,-1.0,orange ball,90.75,121.125,2.0155644370746373,,,,28.957943642461906,442.3356090296428,
8780,-1.0,orange ball,90.75,121.125,2.0155644370746373,,,,28.957943642461906,502.9250220521171,
8780,-1.0,orange ball,90.75,121.125,2.0155644370746373,,,,28.957943642461906,442.3356090296428,
8780,-1.0,orange ball,90.75,121.125,2.0155644370746373,,,,28.957943642461906,502.9250220521171,
8781,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,24.37724348649781,442.7702928455821,
8781,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,24.37724348649781,503.56145506840795,
8781,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,24.37724348649781,442.7702928455821,
8781,-1.0,orange ball,90.75,121.125,1.7677669529663689,,,,24.37724348649781,503.56145506840795,
8782,-1.0,orange ball,90.75,121.125,1.2747548783981961,,,,20.464908990757813,442.75416429436325,
8782,-1.0,orange ball,90.75,121.125,1.2747548783981961,,,,20.464908990757813,503.32773358713223,
8782,-1.0,orange ball,90.75,121.125,1.2747548783981961,,,,20.464908990757813,442.75416429436325,
8782,-1.0,orange ball,90.75,121.125,1.2747548783981961,,,,20.464908990757813,503.32773358713223,
8783,-1.0,orange ball,90.75,121.125,1.0,,,,18.560711193270585,443.20702916709814,
8783,-1.0,orange ball,90.75,121.125,1.0,,,,18.560711193270585,503.8451953401431,
8783,-1.0,orange ball,90.75,121.125,1.0,,,,18.560711193270585,443.20702916709814,
8783,-1.0,orange ball,90.75,121.125,1.0,,,,18.560711193270585,503.8451953401431,
8784,-1.0,orange ball,90.75,121.125,0.5,,,,22.2963001415033,440.35189342054895,
8784,-1.0,orange ball,90.75,121.125,0.5,,,,22.2963001415033,503.8451953401431,
8784,-1.0,orange ball,90.75,121.125,0.5,,,,22.2963001415033,440.35189342054895,
8784,-1.0,orange ball,90.75,121.125,0.5,,,,22.2963001415033,503.8451953401431,
8785,-1.0,orange ball,90.75,121.125,0.25,,,,18.929144196185945,440.3381712708143,
8785,-1.0,orange ball,90.75,121.125,0.25,,,,18.929144196185945,503.2923808913317,
8785,-1.0,orange ball,90.75,121.125,0.25,,,,18.929144196185945,440.3381712708143,
8785,-1.0,orange ball,90.75,121.125,0.25,,,,18.929144196185945,503.2923808913317,
8787,-1.0,orange ball,90.875,121.125,0.234375,,,,11.876973520219703,436.6035738104562,
8787,-1.0,orange ball,90.875,121.125,0.234375,,,,11.876973520219703,503.8631373939652,
8787,-1.0,orange ball,90.875,121.125,0.234375,,,,11.876973520219703,436.6035738104562,
8787,-1.0,orange ball,90.875,121.125,0.234375,,,,11.876973520219703,503.8631373939652,
8788,-1.0,orange ball,90.875,121.125,0.33145630368119416,,,,10.502975768800002,436.6035738104562,
8788,-1.0,orange ball,90.875,121.125,0.33145630368119416,,,,10.502975768800002,504.3806188519434,
8788,-1.0,orange ball,90.875,121.125,0.33145630368119416,,,,10.502975768800002,436.6035738104562,
8788,-1.0,orange ball,90.875,121.125,0.33145630368119416,,,,10.502975768800002,504.3806188519434,
8789,-1.0,orange ball,90.875,121.125,0.234375,,,,10.201102881551583,436.6035738104562,
8789,-1.0,orange ball,90.875,121.125,0.234375,,,,10.201102881551583,503.8631373939652,
8789,-1.0,orange ball,90.875,121.125,0.234375,,,,10.201102881551583,436.6035738104562,
8789,-1.0,orange ball,90.875,121.125,0.234375,,,,10.201102881551583,503.8631373939652,
8790,-1.0,orange ball,90.875,121.125,0.234375,,,,8.75,434.7155252468274,
8790,-1.0,orange ball,90.875,121.125,0.234375,,,,8.75,503.8631373939652,
8790,-1.0,orange ball,90.875,121.125,0.234375,,,,8.75,434.7155252468274,
8790,-1.0,orange ball,90.875,121.125,0.234375,,,,8.75,503.8631373939652,
8791,-1.0,orange ball,90.75,121.125,0.234375,,,,8.112490369793976,435.66649842690737,
8791,-1.0,orange ball,90.75,121.125,0.234375,,,,8.112490369793976,502.2754981286746,
8791,-1.0,orange ball,90.75,121.125,0.234375,,,,8.112490369793976,435.66649842690737,
8791,-1.0,orange ball,90.75,121.125,0.234375,,,,8.112490369793976,502.2754981286746,
8792,-1.0,orange ball,90.75,121.125,0.234375,,,,8.663861725581729,439.9123225854216,
8792,-1.0,orange ball,90.75,121.125,0.234375,,,,8.663861725581729,502.2569279598574,
8792,-1.0,orange ball,90.75,121.125,0.234375,,,,8.663861725581729,439.9123225854216,
8792,-1.0,orange ball,90.75,121.125,0.234375,,,,8.663861725581729,502.2569279598574,
8793,-1.0,orange ball,90.75,121.125,0.0,,,,11.073617295175051,442.2548811294371,
8793,-1.0,orange ball,90.75,121.125,0.0,,,,11.073617295175051,501.1861249952508,
8793,-1.0,orange ball,90.75,121.125,0.0,,,,11.073617295175051,442.2548811294371,
8793,-1.0,orange ball,90.75,121.125,0.0,,,,11.073617295175051,501.1861249952508,
8794,-1.0,orange ball,90.75,121.125,0.234375,,,,12.188621743248905,441.80153760802204,
8794,-1.0,orange ball,90.75,121.125,0.234375,,,,12.188621743248905,498.50912934550786,
8794,-1.0,orange ball,90.75,121.125,0.234375,,,,12.188621743248905,441.80153760802204,
8794,-1.0,orange ball,90.75,121.125,0.234375,,,,12.188621743248905,498.50912934550786,
8796,-1.0,orange ball,90.75,121.125,0.0,,,,11.75265927354316,442.2856836667478,
8796,-1.0,orange ball,90.75,121.125,0.0,,,,11.75265927354316,499.02641181993323,
8796,-1.0,orange ball,90.75,121.125,0.0,,,,11.75265927354316,442.2856836667478,
8796,-1.0,orange ball,90.75,121.125,0.0,,,,11.75265927354316,499.02641181993323,
8797,-1.0,orange ball,90.75,121.125,0.0,,,,11.096170510586074,443.486057066623,
8797,-1.0,orange ball,90.75,121.125,0.0,,,,11.096170510586074,496.8671302803811,
8797,-1.0,orange ball,90.75,121.125,0.0,,,,11.096170510586074,443.486057066623,
8797,-1.0,orange ball,90.75,121.125,0.0,,,,11.096170510586074,496.8671302803811,
8798,-1.0,orange ball,90.75,121.125,0.0,,,,9.656603957913983,443.067945242671,
8798,-1.0,orange ball,90.75,121.125,0.0,,,,9.656603957913983,497.42016203813125,
8798,-1.0,orange ball,90.75,121.125,0.0,,,,9.656603957913983,443.067945242671,
8798,-1.0,orange ball,90.75,121.125,0.0,,,,9.656603957913983,497.42016203813125,
8799,-1.0,orange ball,90.75,121.125,0.0,,,,2.5,442.1743869522097,
8799,-1.0,orange ball,90.75,121.125,0.0,,,,2.5,502.2754981286746,
8799,-1.0,orange ball,90.75,121.125,0.0,,,,2.5,442.1743869522097,
8799,-1.0,orange ball,90.75,121.125,0.0,,,,2.5,502.2754981286746,
8800,-1.0,orange ball,90.75,121.125,0.0,,,,3.25,441.75752062783266,
8800,-1.0,orange ball,90.75,121.125,0.0,,,,3.25,505.4878049155759,
8800,-1.0,orange ball,90.75,121.125,0.0,,,,3.25,441.75752062783266,
8800,-1.0,orange ball,90.75,121.125,0.0,,,,3.25,505.4878049155759,
8801,-1.0,orange ball,90.75,121.125,0.0,,,,6.254998001598402,441.7863684095515,
8801,-1.0,orange ball,90.75,121.125,0.0,,,,6.254998001598402,504.41703318518785,
8801,-1.0,orange ball,90.75,121.125,0.0,,,,6.254998001598402,441.7863684095515,
8801,-1.0,orange ball,90.75,121.125,0.0,,,,6.254998001598402,504.41703318518785,
8802,-1.0,orange ball,90.75,121.125,0.0,,,,7.00446286306095,441.7863684095515,
8802,-1.0,orange ball,90.75,121.125,0.0,,,,7.00446286306095,507.0939677139108,
8802,-1.0,orange ball,90.75,121.125,0.0,,,,7.00446286306095,441.7863684095515,
8802,-1.0,orange ball,90.75,121.125,0.0,,,,7.00446286306095,507.0939677139108,
8803,-1.0,orange ball,90.75,121.125,0.234375,,,,8.0,441.80153760802204,
8803,-1.0,orange ball,90.75,121.125,0.234375,,,,8.0,504.43609276465685,
8803,-1.0,orange ball,90.75,121.125,0.234375,,,,8.0,441.80153760802204,
8803,-1.0,orange ball,90.75,121.125,0.234375,,,,8.0,504.43609276465685,
8804,-1.0,orange ball,90.75,121.125,0.234375,,,,8.26513762740827,441.8172036105543,
8804,-1.0,orange ball,90.75,121.125,0.234375,,,,8.26513762740827,505.77812475392005,
8804,-1.0,orange ball,90.75,121.125,0.234375,,,,8.26513762740827,441.8172036105543,
8804,-1.0,orange ball,90.75,121.125,0.234375,,,,8.26513762740827,505.77812475392005,
8805,-1.0,orange ball,90.75,121.125,0.234375,,,,9.086390922693123,440.86454592262515,
8805,-1.0,orange ball,90.75,121.125,0.234375,,,,9.086390922693123,505.83940265217603,
8805,-1.0,orange ball,90.75,121.125,0.234375,,,,9.086390922693123,440.86454592262515,
8805,-1.0,orange ball,90.75,121.125,0.234375,,,,9.086390922693123,505.83940265217603,
8806,-1.0,orange ball,90.75,121.125,0.234375,,,,9.276987657639737,441.34872412760245,
8806,-1.0,orange ball,90.75,121.125,0.234375,,,,9.276987657639737,504.8205442409759,
8806,-1.0,orange ball,90.75,121.125,0.234375,,,,9.276987657639737,441.34872412760245,
8806,-1.0,orange ball,90.75,121.125,0.234375,,,,9.276987657639737,504.8205442409759,
8807,-1.0,orange ball,90.75,121.125,0.0,,,,8.459462157844316,440.8802452197195,
8807,-1.0,orange ball,90.75,121.125,0.0,,,,8.459462157844316,504.3464780267224,
8807,-1.0,orange ball,90.75,121.125,0.0,,,,8.459462157844316,440.8802452197195,
8807,-1.0,orange ball,90.75,121.125,0.0,,,,8.459462157844316,504.3464780267224,
8808,-1.0,orange ball,90.75,121.125,0.0,,,,6.25,441.34872412760245,
8808,-1.0,orange ball,90.75,121.125,0.0,,,,6.25,503.8631373939652,
8808,-1.0,orange ball,90.75,121.125,0.0,,,,6.25,441.34872412760245,
8808,-1.0,orange ball,90.75,121.125,0.0,,,,6.25,503.8631373939652,
8809,-1.0,orange ball,90.75,121.125,0.0,,,,5.667892024377317,440.8802452197195,
8809,-1.0,orange ball,90.75,121.125,0.0,,,,5.667892024377317,503.8631373939652,
8809,-1.0,orange ball,90.75,121.125,0.0,,,,5.667892024377317,440.8802452197195,
8809,-1.0,orange ball,90.75,121.125,0.0,,,,5.667892024377317,503.8631373939652,
8810,-1.0,orange ball,90.75,121.125,0.0,,,,6.020797289396148,440.8802452197195,
8810,-1.0,orange ball,90.75,121.125,0.0,,,,6.020797289396148,504.41703318518785,
8810,-1.0,orange ball,90.75,121.125,0.0,,,,6.020797289396148,440.8802452197195,
8810,-1.0,orange ball,90.75,121.125,0.0,,,,6.020797289396148,504.41703318518785,
8811,-1.0,orange ball,90.75,121.125,0.0,,,,6.5431261641512,440.8802452197195,
8811,-1.0,orange ball,90.75,121.125,0.0,,,,6.5431261641512,503.9007281970834,
8811,-1.0,orange ball,90.75,121.125,0.0,,,,6.5431261641512,440.8802452197195,
8811,-1.0,orange ball,90.75,121.125,0.0,,,,6.5431261641512,503.9007281970834,
8812,-1.0,orange ball,90.75,121.125,0.0,,,,7.850159234053791,440.8802452197195,
8812,-1.0,orange ball,90.75,121.125,0.0,,,,7.850159234053791,502.81088083667703,
8812,-1.0,orange ball,90.75,121.125,0.0,,,,7.850159234053791,440.8802452197195,
8812,-1.0,orange ball,90.75,121.125,0.0,,,,7.850159234053791,502.81088083667703,
8813,-1.0,orange ball,90.75,121.125,0.0,,,,8.050621094052309,440.4117668887407,
8813,-1.0,orange ball,90.75,121.125,0.0,,,,8.050621094052309,502.29463896873784,
8813,-1.0,orange ball,90.75,121.125,0.0,,,,8.050621094052309,440.4117668887407,
8813,-1.0,orange ball,90.75,121.125,0.0,,,,8.050621094052309,502.29463896873784,
8814,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,440.42798121897863,
8814,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,502.81088083667703,
8814,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,440.42798121897863,
8814,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,502.81088083667703,
8815,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,440.42798121897863,
8815,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,503.3653643736529,
8815,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,440.42798121897863,
8815,-1.0,orange ball,90.75,121.125,0.0,,,,8.667467911679857,503.3653643736529,
8816,-1.0,orange ball,90.75,121.125,0.0,,,,8.74642784226795,439.9762511346493,
8816,-1.0,orange ball,90.75,121.125,0.0,,,,8.74642784226795,502.81088083667703,
8816,-1.0,orange ball,90.75,121.125,0.0,,,,8.74642784226795,439.9762511346493,
8816,-1.0,orange ball,90.75,121.125,0.0,,,,8.74642784226795,502.81088083667703,
8817,-1.0,orange ball,90.75,121.125,0.0,,,,8.1891696770796,439.9762511346493,
8817,-1.0,orange ball,90.75,121.125,0.0,,,,8.1891696770796,502.29463896873784,
8817,-1.0,orange ball,90.75,121.125,0.0,,,,8.1891696770796,439.9762511346493,
8817,-1.0,orange ball,90.75,121.125,0.0,,,,8.1891696770796,502.29463896873784,
8818,-1.0,orange ball,90.75,121.125,0.0,,,,7.420411039827915,440.46190465592485,
8818,-1.0,orange ball,90.75,121.125,0.0,,,,7.420411039827915,502.2754981286746,
8818,-1.0,orange ball,90.75,121.125,0.0,,,,7.420411039827915,440.46190465592485,
8818,-1.0,orange ball,90.75,121.125,0.0,,,,7.420411039827915,502.2754981286746,
8819,-1.0,orange ball,90.75,121.125,0.0,,,,6.604922406811453,440.9303297166827,
8819,-1.0,orange ball,90.75,121.125,0.0,,,,6.604922406811453,502.81088083667703,
8819,-1.0,orange ball,90.75,121.125,0.0,,,,6.604922406811453,440.9303297166827,
8819,-1.0,orange ball,90.75,121.125,0.0,,,,6.604922406811453,502.81088083667703,
8820,-1.0,orange ball,90.75,121.125,0.0,,,,5.5901699437494745,440.46190465592485,
8820,-1.0,orange ball,90.75,121.125,0.0,,,,5.5901699437494745,502.81088083667703,
8820,-1.0,orange ball,90.75,121.125,0.0,,,,5.5901699437494745,440.46190465592485,
8820,-1.0,orange ball,90.75,121.125,0.0,,,,5.5901699437494745,502.81088083667703,
8821,-1.0,orange ball,90.75,121.125,0.0,,,,5.062114182829147,439.5250566129592,
8821,-1.0,orange ball,90.75,121.125,0.0,,,,5.062114182829147,502.8300012967421,
8821,-1.0,orange ball,90.75,121.125,0.0,,,,5.062114182829147,439.5250566129592,
8821,-1.0,orange ball,90.75,121.125,0.0,,,,5.062114182829147,502.8300012967421,
8823,-1.0,orange ball,90.75,121.125,0.0,,,,3.400367627183861,440.46190465592485,
8823,-1.0,orange ball,90.75,121.125,0.0,,,,3.400367627183861,501.72152614365507,
8823,-1.0,orange ball,90.75,121.125,0.0,,,,3.400367627183861,440.46190465592485,
8823,-1.0,orange ball,90.75,121.125,0.0,,,,3.400367627183861,501.72152614365507,
8824,-1.0,orange ball,90.75,121.125,0.0,,,,2.850438562747845,439.5078090976456,
8824,-1.0,orange ball,90.75,121.125,0.0,,,,2.850438562747845,501.1861249952508,
8824,-1.0,orange ball,90.75,121.125,0.0,,,,2.850438562747845,439.5078090976456,
8824,-1.0,orange ball,90.75,121.125,0.0,,,,2.850438562747845,501.1861249952508,
8825,-1.0,orange ball,90.75,121.125,0.0,,,,2.5124689052802225,439.54280334975624,
8825,-1.0,orange ball,90.75,121.125,0.0,,,,2.5124689052802225,502.8300012967421,
8825,-1.0,orange ball,90.75,121.125,0.0,,,,2.5124689052802225,439.54280334975624,
8825,-1.0,orange ball,90.75,121.125,0.0,,,,2.5124689052802225,502.8300012967421,
8826,-1.0,orange ball,90.75,121.125,0.0,,,,2.0155644370746373,439.5078090976456,
8826,-1.0,orange ball,90.75,121.125,0.0,,,,2.0155644370746373,502.8300012967421,
8826,-1.0,orange ball,90.75,121.125,0.0,,,,2.0155644370746373,439.5078090976456,
8826,-1.0,orange ball,90.75,121.125,0.0,,,,2.0155644370746373,502.8300012967421,
8827,-1.0,orange ball,90.75,121.125,0.0,,,,0.75,439.9762511346493,
8827,-1.0,orange ball,90.75,121.125,0.0,,,,0.75,502.8300012967421,
8827,-1.0,orange ball,90.75,121.125,0.0,,,,0.75,439.9762511346493,
8827,-1.0,orange ball,90.75,121.125,0.0,,,,0.75,502.8300012967421,
8828,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,440.4446938269463,
8828,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,502.8300012967421,
8828,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,440.4446938269463,
8828,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,502.8300012967421,
8829,-1.0,orange ball,90.75,121.125,0.0,,,,0.0,440.46190465592485,
8829,-1.0,orange ball,90.75,121.125,0.0,,,,0.0,502.8300012967421,
8829,-1.0,orange ball,90.75,121.125,0.0,,,,0.0,440.46190465592485,
8829,-1.0,orange ball,90.75,121.125,0.0,,,,0.0,502.8300012967421,
8830,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,439.49106086259025,
8830,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,502.8300012967421,
8830,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,439.49106086259025,
8830,-1.0,orange ball,90.75,121.125,0.0,,,,0.25,502.8300012967421,
8831,-1.0,orange ball,90.75,121.125,0.0,,,,0.3535533905932738,439.49106086259025,
8831,-1.0,orange ball,90.75,121.125,0.0,,,,0.3535533905932738,502.29463896873784,
8831,-1.0,orange ball,90.75,121.125,0.0,,,,0.3535533905932738,439.49106086259025,
8831,-1.0,orange ball,90.75,121.125,0.0,,,,0.3535533905932738,502.29463896873784,
8832,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,438.55414298365145,
8832,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,502.84969175689065,
8832,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,438.55414298365145,
8832,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,502.84969175689065,
8833,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,439.9762511346493,
8833,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,502.8300012967421,
8833,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,439.9762511346493,
8833,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,502.8300012967421,
8834,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5590169943749475,439.9762511346493,
8834,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5590169943749475,502.8300012967421,
8834,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5590169943749475,439.9762511346493,
8834,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5590169943749475,502.8300012967421,
8835,-1.0,orange ball,90.75,121.0,0.234375,,,,0.25,439.9762511346493,
8835,-1.0,orange ball,90.75,121.0,0.234375,,,,0.25,502.29463896873784,
8835,-1.0,orange ball,90.75,121.0,0.234375,,,,0.25,439.9762511346493,
8835,-1.0,orange ball,90.75,121.0,0.234375,,,,0.25,502.29463896873784,
8836,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5,439.9762511346493,
8836,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5,502.29463896873784,
8836,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5,439.9762511346493,
8836,-1.0,orange ball,90.75,121.0,0.234375,,,,0.5,502.29463896873784,
8837,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,439.49106086259025,
8837,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,502.29463896873784,
8837,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,439.49106086259025,
8837,-1.0,orange ball,90.75,121.0,0.234375,,,,0.3535533905932738,502.29463896873784,
8838,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,439.5078090976456,
8838,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,502.29463896873784,
8838,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,439.5078090976456,
8838,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,502.29463896873784,
8839,-1.0,orange ball,90.75,121.0,0.25,,,,0.7071067811865476,439.99348028727934,
8839,-1.0,orange ball,90.75,121.0,0.25,,,,0.7071067811865476,501.75927739203746,
8839,-1.0,orange ball,90.75,121.0,0.25,,,,0.7071067811865476,439.99348028727934,
8839,-1.0,orange ball,90.75,121.0,0.25,,,,0.7071067811865476,501.75927739203746,
8840,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.9762511346493,
8840,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.29463896873784,
8840,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.9762511346493,
8840,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.29463896873784,
8841,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.9762511346493,
8841,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.29463896873784,
8841,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.9762511346493,
8841,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.29463896873784,
8842,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.9762511346493,
8842,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.29463896873784,
8842,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.9762511346493,
8842,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.29463896873784,
8843,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,439.5078090976456,
8843,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,501.75927739203746,
8843,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,439.5078090976456,
8843,-1.0,orange ball,90.75,121.0,0.25,,,,0.3535533905932738,501.75927739203746,
8844,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.5078090976456,
8844,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,501.2047348384588,
8844,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.5078090976456,
8844,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,501.2047348384588,
8845,-1.0,orange ball,90.75,121.0,0.25,,,,0.5,439.5078090976456,
8845,-1.0,orange ball,90.75,121.0,0.25,,,,0.5,501.75927739203746,
8845,-1.0,orange ball,90.75,121.0,0.25,,,,0.5,439.5078090976456,
8845,-1.0,orange ball,90.75,121.0,0.25,,,,0.5,501.75927739203746,
8846,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.5078090976456,
8846,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.3143504148106,
8846,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,439.5078090976456,
8846,-1.0,orange ball,90.75,121.0,0.25,,,,0.5590169943749475,502.3143504148106,
8847,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,439.0393677180328,
8847,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,502.8300012967421,
8847,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,439.0393677180328,
8847,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,502.8300012967421,
8848,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,439.0393677180328,
8848,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,502.8300012967421,
8848,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,439.0393677180328,
8848,-1.0,orange ball,90.75,121.0,0.0,,,,0.5,502.8300012967421,
8849,-1.0,orange ball,90.75,121.0,0.0,,,,0.7905694150420949,439.0393677180328,
8849,-1.0,orange ball,90.75,121.0,0.0,,,,0.7905694150420949,502.8300012967421,
8849,-1.0,orange ball,90.75,121.0,0.0,,,,0.7905694150420949,439.0393677180328,
8849,-1.0,orange ball,90.75,121.0,0.0,,,,0.7905694150420949,502.8300012967421,
8850,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,439.0393677180328,
8850,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,502.8300012967421,
8850,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,439.0393677180328,
8850,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,502.8300012967421,
8851,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,438.5709269979173,
8851,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,502.8300012967421,
8851,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,438.5709269979173,
8851,-1.0,orange ball,90.75,121.0,0.0,,,,0.5590169943749475,502.8300012967421,
8852,-1.0,orange ball,90.75,121.125,0.25,,,,0.0,438.5709269979173,
8852,-1.0,orange ball,90.75,121.125,0.25,,,,0.0,503.3653643736529,
8852,-1.0,orange ball,90.75,121.125,0.25,,,,0.0,438.5709269979173,
8852,-1.0,orange ball,90.75,121.125,0.25,,,,0.0,503.3653643736529,
8853,-1.0,orange ball,90.75,121.125,0.25,,,,0.0,439.0393677180328,
